tweet_id,aae_text,golden_sentiment,annotator_source,resolution_method,needs_adjudication,deepseekr1_pred,gemma3_pred,llama31_70b_pred,mistral31_pred,phi3_medium_pred,phi4_pred
COM_037,Had a GREAT Christmas because my daughter was HAPPY MERRY CHRISTMAS AGAIN HAVE A GREAT NIGHT!!!,positive,ALL3_majority_vote,majority,False,positive,positive,positive,positive,positive,positive
COM_038,tamar braxton is my gurl ! i love dttt ugly bitch so much,positive,ALL3_majority_vote,majority,False,negative,negative,positive,negative,negative,positive
COM_039,I'm in the mood to be irritating. And Gary you are 1st on my list.,negative,ALL3_majority_vote,majority,False,positive,negative,neutral,negative,negative,negative
COM_040,Then when I asked you what's wrong an you can't answer me,neutral,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_041,"U know how they Do, how they act see U with another Nigga then they want chu bak",neutral,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_042,Our deepest fear is not that we are inadequate.our deepest fear is that we are powerful beyond measure.,positive,ALL3_majority_vote,majority,False,positive,positive,positive,neutral,positive,neutral
COM_043,I've made some great connections... Didn't know who I was bound to,positive,ALL3_majority_vote,majority,False,positive,neutral,neutral,positive,positive,positive
COM_044,very we talking about a damn phone call. I don't smoke,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_045,Females Be Hating On Me & Ion Even Pay Them Hoes Not Attention #MadAssGirls,negative,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_046,The Clippers let to many players play. That is gone be they downfall,neutral,ALL3_majority_vote,majority,False,neutral,negative,negative,negative,negative,negative
COM_047,Everybody wanna be a hustler but scared of wat comes wit it smh streets ain't for everybody dats y dey made pavements,neutral,ALL3_majority_vote,majority,False,ERROR,negative,negative,negative,negative,negative
COM_048,Wow!! Told me to don't count on it smh I am pissed lol,negative,ALL3_majority_vote,majority,False,negative,negative,positive,negative,negative,negative
COM_049,Germany was a great experience gained another family in my teammates and coaches ... They had my back on and off the field,positive,ALL3_majority_vote,majority,False,positive,positive,neutral,positive,positive,positive
COM_050,Something wrong with me my body keep shaking it's been like this since last Saturday,negative,ALL3_majority_vote,majority,False,neutral,negative,negative,negative,negative,negative
COM_051,I swear yo if we get this ok on the bowl game shit gonna get real dark n scary fast for whoever we play I promise!,positive,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_052,sent you email. We hope to see you at: Ant Jones Celebrity A&R for Warnere Bros presents The launching ROCK OUT CELEBRIYY INC.,positive,ALL3_majority_vote,majority,False,positive,positive,neutral,neutral,neutral,neutral
COM_053,Guess they don't know that they're basically promoting child pornography smh,negative,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_054,"Lol da way my name fly around I'm no good .. Ion give a fuxk doe , fuxk erBody",negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_055,hold up.. jah in thr middle:-).ass all in mi face,positive,ALL3_majority_vote,majority,False,positive,negative,ERROR,negative,neutral,positive
COM_056,"Honestly I Dont Know In Who Or What To Believe In Anymore .. Maybe I Should Just Move On And Let him Be Happy .."" 0.773076923077 0.0261538461538 0.00230769230769 0.198461538462 306142677051777024 Mon Feb 25 20:44:36 +0000 2013",neutral,ALL3_majority_vote,majority,False,negative,negative,positive,negative,negative,negative
COM_057,"I put my head down & cry , cause den Ian know wat death mean",negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_058,I'm boutta lamp on this couch kus I'm to lazy to move,neutral,ALL3_majority_vote,majority,False,ERROR,negative,neutral,negative,neutral,neutral
COM_059,"2-0 SINCE JERRY BUSS PASSED DAT ONE FOR U SIR RIP""LAKERS WIN""!!!!!",positive,ALL3_majority_vote,majority,False,neutral,positive,positive,positive,positive,positive
COM_060,I see how ive used my classes to better my life. I remember complaining and ruminating don't help they can make things worse.,positive,ALL3_majority_vote,majority,False,positive,positive,neutral,neutral,negative,positive
COM_061,"Ok thats was my only tweet for today,Back to work",neutral,ALL3_majority_vote,majority,False,negative,neutral,neutral,neutral,neutral,neutral
COM_062,Was introduced to the game many different ways && I learned it super fast !,positive,ALL3_majority_vote,majority,False,positive,positive,positive,positive,positive,positive
COM_063,Shiit fuck u and dem niggas too whoever said the shit since u wanna kover for em !,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_064,Loyola Homecoming this Saturdayn7-12 10 dollars for Boys 5 dollars for GirlsnIcewear Vezzo will be there from 9-10n#Retweet,neutral,ALL3_majority_vote,majority,False,positive,positive,neutral,neutral,neutral,positive
COM_065,ahwww shxt . You in yo feelings ? Want me to help u get out ?,positive,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_066,I Don't Fucking Like When PEOPLE Tell Me Shit Just To Get By.....,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_067,"Please tell me what song you think I should sing. I'm sorry that I cat post personal videos right now, but I'll try to when I am able to!",positive,ALL3_majority_vote,majority,False,positive,neutral,neutral,neutral,neutral,neutral
COM_068,you use to be that nigga boy what happen to ya,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_069,I beat Pook ass then I made him take a nap,negative,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_070,nooo dhats too hard now! Before we was scared n ddnt wnt to bt NOW..it juss cnt happen cuz we cnt!!,negative,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_071,Lmaoooo man when that girl fell at the game today was to fuckin funny,positive,ALL3_majority_vote,majority,False,positive,negative,negative,positive,positive,positive
COM_072,": Soon As Jasmine Walked In The Class She Got 2 Cheating Off Me #OnEverything"" lmfaooo . Why is u lienn ?? You too damn silly.",positive,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_073,I gotta change my password cause that shit too simple #OnGod,neutral,ALL3_majority_vote,majority,False,negative,negative,negative,neutral,negative,negative
COM_074,"Aye we dnt Gt beef wit da blocc , we Gt beef wit da fake blocc",negative,ALL3_majority_vote,majority,False,negative,negative,neutral,negative,negative,negative
COM_075,I don't no how much loot I spent all I no is that I only got debit lmao FUK,negative,ALL3_majority_vote,majority,False,ERROR,negative,negative,negative,negative,negative
COM_076,Who want to go to the soccer game with me ???#JSU,positive,ALL3_majority_vote,majority,False,positive,positive,positive,positive,neutral,positive
COM_077,I caught Markell slipping I wish I could put this picture up Lmmfao,positive,ALL3_majority_vote,majority,False,negative,negative,ERROR,negative,positive,positive
COM_078,But I do owe her like 12 dollars just cause Ian come home.,neutral,ALL3_majority_vote,majority,False,positive,neutral,negative,neutral,neutral,neutral
COM_079,I really hate waiting on ppl this is why i plan shit !!!,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_080,They say the good comes to those who wait I don't believe that bullshit,negative,ALL3_majority_vote,majority,False,positive,negative,negative,negative,negative,negative
COM_081,it did all of that to you my body is impeccable,positive,ALL3_majority_vote,majority,False,positive,negative,negative,neutral,positive,positive
COM_082,I can't wait until Robin is reunited with her husband n daughter! #GH50,positive,ALL3_majority_vote,majority,False,positive,positive,positive,positive,positive,positive
COM_083,It fills awesome outside nd im stuck in the house WTF!!!!!!????,negative,ALL3_majority_vote,majority,False,positive,negative,negative,negative,positive,negative
COM_084,Text me in the morning then... : naw... Im just getting sleepy ..,neutral,ALL3_majority_vote,majority,False,positive,negative,positive,negative,neutral,neutral
COM_085,"Funny the main person thinking it aint about them...really it is tho, I know guys who just did what they had to do to bone.",negative,ALL3_majority_vote,majority,False,positive,negative,neutral,negative,negative,negative
COM_086,My niece den kicked me in my stomach lik 6 times dis y I don't let ppl sleep in my bed,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_087,I can't get over YOU' we don't wanna never end because we became the best of friends,positive,ALL3_majority_vote,majority,False,positive,positive,positive,positive,positive,positive
COM_088,"Okay people, get it right will you? It's Saint Paddy's Day not Saint Patty's Day. #SaintPaddy",neutral,ALL3_majority_vote,majority,False,neutral,negative,negative,negative,negative,neutral
COM_089,Some People Can't Help They First Love I Know Mines Is Here To Stay nn2.20..11,positive,ALL3_majority_vote,majority,False,positive,positive,positive,neutral,neutral,positive
COM_090,ohh Yeah I already know I ain't trippin the best man win then after the game it's all brotherly love,positive,ALL3_majority_vote,majority,False,neutral,positive,neutral,positive,neutral,positive
COM_091,First off u shouldn't have apologized fa shit cus u ain't disrespect her house Rasheeda came in yo face,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_092,I ain't gone lie but i feel like ballin right now,neutral,ALL3_majority_vote,majority,False,neutral,positive,neutral,positive,positive,positive
COM_093,Oooh I swear ill never leave yhu ! Yu don't a lot of money I'm ready come and pick me up,positive,ALL3_majority_vote,majority,False,positive,positive,neutral,positive,neutral,positive
COM_094,"Playin 2k13 & i told my brother i want ray lewis , on the miami heats .... lhhhhhh DROVE",positive,ALL3_majority_vote,majority,False,ERROR,positive,neutral,neutral,neutral,positive
COM_095,aint nothing wrong with balancing a social life & being a mother,neutral,ALL3_majority_vote,majority,False,positive,positive,neutral,positive,positive,positive
COM_096,Told you niggas do not fuck wit us.. Hope you niggas do not fuck wit us,negative,ALL3_majority_vote,majority,False,negative,negative,negative,negative,negative,negative
COM_097,The oldest people look the youngest and the youngest people look the oldest,neutral,ALL3_majority_vote,majority,False,negative,neutral,negative,neutral,neutral,neutral
COM_098,"bitch if i woulda said come over n ima take a nap like you did ,you woulda said no",negative,ALL3_majority_vote,majority,False,positive,negative,negative,negative,negative,negative
COM_099,"Niggaz be calling my phone like, yo primo did you F__k ______ lol. I be like nah nigga I didn't hit that. Lol",positive,ALL3_majority_vote,majority,False,positive,negative,negative,negative,neutral,neutral
COM_100,y u still writin me gtfo den and go tawk to dem fuck niggas u been fuckin wit,negative,ALL3_majority_vote,majority,False,negative,negative,ERROR,negative,negative,negative
