annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,280,unique,Still dont know how Shawn jordan socks got in my shoes,I still don’t know how Shawn’s Jordan socks got in my shoes.,I still don't know how Shawn Jordan socks got in my shoes.,,,same_meaning,yes,,natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T20:43:50.130Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,281,unique,Aint neva ben a hoe so dnt b thankn im da bitch type !,"Standard American English translation: I have never been a hoe, so do not think that I am that type of person!","I ain’t never been no hoe, so don’t be thinking I’m that type of person!",yes,,meaning_changed,yes,"MAJOR MEANING CHANGE: 
AAE's ""dnt b thankn im da bitch type !"" does not equate to: "" I am that type of person!"" 

The SAE should've translated it to some more of the lines of ""Don't be thinking that I'm a type of person who can play around with or make fun of"" as that's what the AAE tweet was more accurately trying to capture!",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:46:41.974Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,282,unique,"Them Against The World Us Against The World Huh"" J.L","""It is them against the world and us against the world, right?"" J.L.","""It's them against the world and us against the world, right?"" J.L.",yes,yes,meaning_changed,yes,"The use of ""Huh"" here indicates more of straight-up confusion in the sense that they don't even understand what was stated. 

The SAE's ""right?"" alludes more to the idea that the tweeter is now more of trying to confirm their ideas! This is fundamentally different in meaning than what the AAE was trying to express! ",unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T20:49:49.206Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,283,unique,Love does not manipulate! Stop with holding sex from your spouse to get your way! YES I SAID IT....AGAIN!,"Love does not manipulate! Stop withholding sex from your spouse to get your way! Yes, I said it... again!","Love don't manipulate! Stop withholdin' sex from yo spouse to get yo way! Yes, I said it... again!",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T20:51:05.992Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,284,unique,Lets talk abt Cherry's on top & you going Down ... this my shit ',"Let's talk about ""Cherries on Top"" and you going down... this is my song.","Let’s talk about ""Cherries on Top"" and you goin’ down... this my song.",yes,yes,meaning_changed,yes,"The SAE translation hallucinates a song title ""Cherries on Top"", when in reality, the Cherries on Top line is a complete omission that the speaker is referring to physical positions and innuendos. ",natural,somewhat_natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T20:58:38.216Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,285,unique,"I'd date #oomf, no questions asked."" 0.973333333333 0.0 0.0 0.0266666666667 413519166189350912 Thu Dec 19 04:00:26 +0000 2013","I'd date one of my followers, no questions asked.","I’ll date one of my followers, no questions asked.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T20:59:50.221Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,286,unique,"awwwww , thought you got them out the factory . Cusssss I sholl wanted them from there .","Aww, I thought you got them from the factory. Because I really wanted them from there.","Aww, I thought you got em from the factory. Cause I really wanted em from there.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:00:31.112Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,287,unique,Why must you continue to lie to me when I can obviously see the truth,Why do you continue to lie to me when I can obviously see the truth?,Why you keep lyin to me when I can clearly see the truth?,,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T21:01:08.291Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,288,unique,This ish here is why I have to gt my own spot,This stuff right here is why I have to get my own place.,This right here why I gotta get my own spot.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T21:02:56.952Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,289,unique,"here hacking your shit, I love you bro !! Bro & Sis for life.","I am here hacking your account; I love you, brother! Brother and sister for life.","I’m on here hacking your account; love you, bro! Brother and sister fo’ life.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:04:15.765Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,290,unique,ummm MAY I ASK WHU U WERE REFERRRIN DAT 2????ALL EARZZZ,"Umm, may I ask who you were referring that to? I'm all ears.","Umm, can I ask who you talkin to? I'm all ears.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T21:05:24.885Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,291,unique,Bruh he took off his headband to distract niggas with his hairline,"Man, he took off his headband to distract people with his hairline.",Man took his headband off to distract folks with his hairline.,,,same_meaning,yes,,natural,somewhat_natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T21:06:50.617Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,292,unique,"What GOD already has planned is planned , wats meant is meant .",What God has already planned is planned; what is meant to be is meant to be.,What God already got planned is planned; what’s meant to be is meant to be.,,,same_meaning,yes,,somewhat_natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:07:40.847Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,293,unique,": Ty houser Wya ?"" Who over there I'm bouta come over there","Ty Houser, where are you? Who is over there? I'm about to come over there.","Ty Houser, where you at? Who over there? I'm finna come over there.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T21:08:34.152Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,294,unique,"another 420 classic, still smoking too this shit...stand up homie its your turn","Another 420 classic; I am still smoking to this. Stand up, friend, it’s your turn.","Another 420 classic; I’m still smokin to this. Stand up, bruh, it’s yo turn.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T21:09:05.719Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,295,unique,I cant control my niggas and my niggas they cant control meee,"I can't control my friends, and my friends can't control me.","I can't control my homies, and my homies can't control me.",,,same_meaning,yes,,natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T21:09:51.531Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,296,unique,Only God know my struggle ....working hard so I hustle *k-Gates*,"Only God knows my struggle. I am working hard, so I am hustling. - Kevin Gates",Only God know my struggle. I'm working hard so I'm hustling. - Kevin Gates,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:10:50.772Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,297,unique,"Sometimes I tweet something , then go back & read it & I don't know what the hell I was talking about .","Sometimes I tweet something, then go back and read it, and I don't know what the hell I was talking about.","Sometimes I be tweeting something, then go back and read it, and I don't even know what the hell I was talm bout.",,,same_meaning,yes,,somewhat_natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T21:11:44.730Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,298,unique,I always wanted to walk around jn tall ugg booots trunk briefs and a crop top innmy house lmao,"I’ve always wanted to walk around in tall Ugg boots, trunk briefs, and a crop top in my house, laughing my ass off.","I always been wanting to walk 'round in some tall Uggs, trunk briefs, and a crop top in my house, laughing my ass off.",,,same_meaning,yes,,somewhat_natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:12:36.126Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,299,unique,lmao Chardale I like em both and we bout to do a group message,"LMAO Chardale, I like them both and we are about to start a group message.","LMAO Chardale, I like 'em both and we finna start a group message.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T21:12:57.442Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,300,unique,"Salty some of tha main family members can't make it, ma momma, Granny, , Cousin Toray and Toriene","I’m upset that some of the main family members can’t make it: my mom, Granny, and Cousins Toray and Toriene.","I’m mad some of the main family can’t make it: my mama, Granny, and Cousin Toray and Toriene.",,,same_meaning,yes,,natural,somewhat_natural,negative,no_potentially_toxic_wording,yes,2026-05-18T21:13:48.001Z
